id,objectType,ownerId,updatedAt,createdAt,title,description,geometry,Attribution,Category,Color,ConnectedObjectType,ConnectedTo,ConnectedToExternalId,Deleted,ExternalId,FormerExternalId,IconCategory,Keyword,NewTrackedObject,NoAutoArchive,Reminder,SIMULATED,SessionId,Shape,otherTags
8niwbIF7Ju7vGrFiIjThwA,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T14:21:03.256565692Z,2022-02-03T14:15:30.087Z,Internal storage A14,,"{""type"":""Point""_COMMA_""coordinates"":[9.008376997536402_COMMA_50.72118050729699]}",,,LightGrey,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Container,"halle 5,a14,smart-factory-0,storage",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
Dl_oNior0YbLhYRco1wkkg,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T14:20:40.852220707Z,2022-02-03T14:14:33.502Z,Internal storage A12,,"{""type"":""Point""_COMMA_""coordinates"":[9.008773964550869_COMMA_50.72128918505322]}",,,LightGrey,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Container,"halle 5,a12,smart-factory-0,storage",,,,,,Diamond,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
njG2TjivZr3CBnou_baT3Q,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T14:10:38.986190274Z,2022-09-28T08:34:26.913280680Z,Feuerlöscher,,"{""type"":""Point""_COMMA_""coordinates"":[9.006575817075827_COMMA_50.72250927463318]}",,,Red,Floor,6ZYPT7wJwAltSckua84Fog,,,,,FireExtinguisher,"smart-factory-0,security,fire extinguisher,maintenance",,,,,,Circle,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
Y38eop3fXje6RpyV1l7oDw,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T14:08:51.140821017Z,2022-09-08T14:02:46.306312354Z,Toilet,,"{""type"":""Point""_COMMA_""coordinates"":[9.007721771644128_COMMA_50.72277199166777]}",,,LightGrey,Floor,6ZYPT7wJwAltSckua84Fog,,,,,Toilet,"wc,toilet",,,,,,Egg,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
3ETtAoum5Q4OT324obx0aA,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T14:08:31.456813784Z,2022-09-08T14:02:36.184007817Z,Toilet,,"{""type"":""Point""_COMMA_""coordinates"":[9.007803194055555_COMMA_50.722787906320065]}",,,LightGrey,Floor,6ZYPT7wJwAltSckua84Fog,,,,,Toilet,"wc,toilet",,,,,,Egg,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
k4eZCOF8zhMUjVAPtky_UA,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T13:49:52.887505750Z,2022-09-28T08:34:51.049173702Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.007664167581993_COMMA_50.72278232481702]}",,,Red,Floor,6ZYPT7wJwAltSckua84Fog,,,,,FireExtinguisher,"smart-factory-0,security,fire extinguisher,maintenance",,,,,,Circle,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
mNvG0mObzUekoJFzaHwgHw,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T13:49:18.563749567Z,2022-09-28T08:35:03.509431448Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.00790756783681_COMMA_50.72274025414882]}",,,Red,Floor,6ZYPT7wJwAltSckua84Fog,,,,,FireExtinguisher,"smart-factory-0,fire extinguisher,security,maintenance",,,,,,Circle,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
dAXy0cEe8kIz__glcXtpAQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T13:48:48.248032802Z,2022-09-28T08:33:54.729569749Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.007523307413521_COMMA_50.72231569713682]}",,,Red,Floor,6ZYPT7wJwAltSckua84Fog,,,,,FireExtinguisher,"smart-factory-0,maintenance,security,fire extinguisher",,,,,,Circle,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
CyrVJSYsyhE0cXE6XJWX3A,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T13:48:20.157748911Z,2022-09-28T08:34:04.658433293Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.006857449030122_COMMA_50.722139948498324]}",,,Red,Floor,6ZYPT7wJwAltSckua84Fog,,,,,FireExtinguisher,"smart-factory-0,security,fire extinguisher,maintenance",,,,,,Circle,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
EXNWicbvY3pokJSy2jJBpA,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T13:47:48.775895614Z,2022-09-28T08:34:16.071173895Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.006392085757852_COMMA_50.722255840812124]}",,,Red,Floor,6ZYPT7wJwAltSckua84Fog,,,,,FireExtinguisher,"smart-factory-0,maintenance,fire extinguisher,security",,,,,,Circle,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
sFWnqXwnr2rvjiEy1iswrA,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T13:46:11.792018321Z,2022-09-28T09:12:09.506855767Z,Meeting Point C,,"{""type"":""Point""_COMMA_""coordinates"":[9.005859741084123_COMMA_50.72222612864732]}",,,DarkGreen,,,,,,,MeetingPoint,security,,,,,,Cross,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
B32xHTDkY1e47FKZoDuAFQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T13:45:41.763989093Z,2022-09-28T08:36:37.779493028Z,Emergency Exit,,"{""type"":""Point""_COMMA_""coordinates"":[9.006294707740494_COMMA_50.7223749784944]}",,,DarkGreen,Floor,6ZYPT7wJwAltSckua84Fog,,,,,Exit,"smart-factory-0,emergency exit,security",,,,,,Trapezoid,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
lARZ2yvnhESue8Od1FzBnw,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T13:45:06.879609477Z,2022-09-28T08:35:46.382067067Z,First Aid Kit,,"{""type"":""Point""_COMMA_""coordinates"":[9.007881935429054_COMMA_50.72271058241796]}",,,DarkGreen,Floor,6ZYPT7wJwAltSckua84Fog,,,,,FirstAid,"smart-factory-0,first aid,security",,,,,,Cross,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
dL2eBJFQ-1MIUUjmKagVuw,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T13:44:33.224310366Z,2022-09-28T08:36:19.864130870Z,Emergency Exit,,"{""type"":""Point""_COMMA_""coordinates"":[9.007452327883698_COMMA_50.72226451359296]}",,,DarkGreen,Floor,6ZYPT7wJwAltSckua84Fog,,,,,Exit,"smart-factory-0,security,emergency exit",,,,,,Trapezoid,"BuildingId:QLl1vDMzoXc-dPjdtrIsgg,FloorId:6ZYPT7wJwAltSckua84Fog,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
6BM6aC0P3kuBzyHAazdxsw,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T12:57:40.151975997Z,2022-09-28T08:49:42.464618042Z,Security,,"{""type"":""Point""_COMMA_""coordinates"":[9.008817402963246_COMMA_50.72222825713132]}",,,GreenAlt,,,,,,,Security,security,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
g4ntfkbYxOEnV-3LAuHoFg,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T12:54:45.108045960Z,2022-08-12T08:19:14.951540918Z,Rat trap #1,,"{""type"":""Point""_COMMA_""coordinates"":[9.008538713457028_COMMA_50.72081630114883]}",,,Orange,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,RatTrap,"fm,smart-factory-0,rat trap",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
Qn9NbeqZ8HMfwNScECpcpg,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T12:54:19.445101560Z,2022-08-12T08:20:24.194312186Z,Rat trap #3,,"{""type"":""Point""_COMMA_""coordinates"":[9.009796669552543_COMMA_50.720929225020456]}",,,Orange,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,RatTrap,"fm,smart-factory-0,rat trap",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
vqKSxZyqyYXoc2haMVXZhw,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T12:54:01.558060108Z,2022-08-12T08:19:53.033201574Z,Rat trap #2,,"{""type"":""Point""_COMMA_""coordinates"":[9.009633725340336_COMMA_50.72115040224335]}",,,Orange,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,RatTrap,"fm,smart-factory-0,rat trap",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
kUSv2uGTRVTpex9AgGl6pg,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T12:16:02.399362771Z,2022-08-12T06:49:12.224578189Z,Meeting Point B,,"{""type"":""Point""_COMMA_""coordinates"":[9.009808200253474_COMMA_50.72103529676815]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,MeetingPoint,"smart-factory-0,security",,,,,,Cross,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
r8LMum2FVp1StkeWoeUMsQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T12:15:41.602044040Z,2022-02-03T14:26:12.529Z,Meeting Room #2,,"{""type"":""Point""_COMMA_""coordinates"":[9.008749665252935_COMMA_50.7205067578777]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,MeetingRoom,"smart-factory-0,meeting room",,,,,,RoundWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
vFKB6hxj6ZM9tteMNkQQ7g,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T12:15:22.008422758Z,2022-02-03T14:26:50.757Z,Toilet,,"{""type"":""Point""_COMMA_""coordinates"":[9.00867648270571_COMMA_50.72059990414121]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Toilet,"wc,smart-factory-0,toilet",,,,,,RoundWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
OcMctzCO3Ub03LkQkYwlCQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:57:53.497003995Z,2022-02-03T14:22:31.305Z,Defibrillator,,"{""type"":""Point""_COMMA_""coordinates"":[9.007962264213802_COMMA_50.72109531267864]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Defibrillator,"smart-factory-0,defibrillator,security",,,,,,Cross,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
nJAphBBqwX7U5hnx06lCSQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:57:26.684506991Z,2022-08-12T05:58:14.195454682Z,Defibrillator,,"{""type"":""Point""_COMMA_""coordinates"":[9.009578873155874_COMMA_50.720670658260445]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Defibrillator,"smart-factory-0,defibrillator,security",,,,,,Cross,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
6mSlmUUBEbRgC8wZZ1e4aA,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:55:40.033256374Z,2022-02-03T14:36:34.418Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.008789647528715_COMMA_50.721158837030686]}",,,Red,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,FireExtinguisher,"smart-factory-0,fire extinguisher,maintenance,security",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
Urix2KMPXEE01qCwenMLWQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:55:10.837289822Z,2022-02-03T14:37:56.656Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.008061483888696_COMMA_50.72133386488716]}",,,Red,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,FireExtinguisher,"smart-factory-0,fire extinguisher,maintenance,security",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
61LKFFI9odTsgrKcKk4BmQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:54:48.807060307Z,2022-02-03T14:49:07.382Z,Planning board,,"{""type"":""Point""_COMMA_""coordinates"":[9.00855188595051_COMMA_50.721455790885585]}",,,Yellow,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Whiteboard,"smart-factory-0,planning board",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
T_19f3tBiH5QkyBuMbk68w,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:54:20.752575181Z,2022-06-08T13:41:29.109882383Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.009288761189282_COMMA_50.72149994599883]}",,,Red,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,FireExtinguisher,"smart-factory-0,fire extinguisher,maintenance,security",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
HcVXDLLdh4Wn1SDxH2V0Ow,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:53:48.508276749Z,2022-02-03T15:21:56.135Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.009537392840343_COMMA_50.7214823013573]}",,,Red,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,FireExtinguisher,"smart-factory-0,fire extinguisher,maintenance,security",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
TGRBM7ThwFs7s7PYIr8M4A,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:53:21.949997081Z,2022-06-08T08:49:32.479068728Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.009549484477247_COMMA_50.72134112056]}",,,Red,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,FireExtinguisher,"smart-factory-0,fire extinguisher,maintenance,security",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
-uvDep2Ar8PEDgX2s_gZZw,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:52:50.749158758Z,2022-02-03T14:35:53.057Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.00939813388743_COMMA_50.72093856940461]}",,,Red,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,FireExtinguisher,"smart-factory-0,fire extinguisher,maintenance,security,broken",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
_Z0STxUll5LfsgXZL7Oqhw,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:52:15.849304931Z,2022-02-03T14:37:14.308Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.008770615302183_COMMA_50.720564599441644]}",,,Red,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,FireExtinguisher,"smart-factory-0,fire extinguisher,security,maintenance",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
iYVyIZLNVt3CjffUvuN0-g,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:51:46.840978793Z,2022-02-03T15:20:59.209Z,Fire extinguisher,,"{""type"":""Point""_COMMA_""coordinates"":[9.008430995266053_COMMA_50.720826223742165]}",,,Red,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,FireExtinguisher,"smart-factory-0,fire extinguisher,maintenance,security",,,,,,Circle,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
Bq9KBr4OyYv3S9JAMh1uXw,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:49:16.787499516Z,2022-02-03T15:24:25.205Z,Canteen,,"{""type"":""Point""_COMMA_""coordinates"":[9.007885525522283_COMMA_50.72124657681974]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Food,"smart-factory-0,canteen",,,,,,RoundWithPointer,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
Kqxk_BuSiwihBhGxPsm6WQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:47:16.506068838Z,2022-08-12T08:25:12.971474954Z,Security,,"{""type"":""Point""_COMMA_""coordinates"":[9.00743193755227_COMMA_50.72134661387557]}",,,GreenAlt,,,,,,,Security,security,,,,,,Circle,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
iV3B_eUwmI6WIouNqX-d-Q,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:45:38.302783405Z,2022-08-12T06:41:51.533299205Z,Meeting Point A,,"{""type"":""Point""_COMMA_""coordinates"":[9.007576096342063_COMMA_50.72088223960418]}",,,DarkGreen,,,,,,,MeetingPoint,security,,,,,,Cross,"ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
3TLdNKz5_4KBhHUgMVAnfA,POI,jWe2gd21SY8A6T7LAxk2mw,2022-10-14T11:40:34.823887766Z,2022-09-28T12:40:03.838278367Z,Waypoint B3,,"{""type"":""Point""_COMMA_""coordinates"":[9.008876311998506_COMMA_50.72057979673349]}",,,DarkBlue,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,LocationAlt,"smart-factory-0,waypoint",,,,,,TriangleUp,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:jWe2gd21SY8A6T7LAxk2mw:Gizane "
aacxn5mLy_rOCbLTcTU5kA,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:39:02.719578946Z,2022-02-03T14:19:55.829Z,Emergency Exit,,"{""type"":""Point""_COMMA_""coordinates"":[9.008845911048866_COMMA_50.72043271574793]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Exit,"smart-factory-0,emergency exit,security",,,,,,Trapezoid,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
nXNUkcDifvAzGzL18K1aug,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:38:30.678374812Z,2022-02-03T14:21:34.409Z,First Aid Kit,,"{""type"":""Point""_COMMA_""coordinates"":[9.00918865917447_COMMA_50.72161410065718]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,FirstAid,"smart-factory-0,first aid,security",,,,,,Cross,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
wvfQXWs6-8dZCfCW-lIwtA,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:37:34.004988153Z,2022-02-03T14:19:12.406Z,Emergency Exit,,"{""type"":""Point""_COMMA_""coordinates"":[9.009573269165571_COMMA_50.72112226127834]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Exit,"smart-factory-0,emergency exit,security",,,,,,Trapezoid,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
ATzejAPU4w7UPIT8toec5Q,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:37:02.751065226Z,2022-02-03T14:20:33.589Z,Emergency Exit,,"{""type"":""Point""_COMMA_""coordinates"":[9.008828000237145_COMMA_50.72154598590461]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Exit,"smart-factory-0,security,emergency exit",,,,,,Trapezoid,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
f8wlUDSMbyXsKgbZk928Kg,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:36:42.578648583Z,2022-08-12T05:58:51.096558307Z,Emergency Exit,,"{""type"":""Point""_COMMA_""coordinates"":[9.008452490990294_COMMA_50.72144367650881]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Exit,"smart-factory-0,emergency exit,security",,,,,,Trapezoid,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
epsfiHQDNSXSpJfzoIqwEw,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:36:14.558895796Z,2022-08-12T06:49:32.163083130Z,Emergency Exit,,"{""type"":""Point""_COMMA_""coordinates"":[9.008345008536708_COMMA_50.720704414078256]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Exit,"smart-factory-0,security,emergency exit",,,,,,Trapezoid,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
qD-GvTa9QjcWVRN6NMQTvQ,POI,7uWsANxR2P6avQyqQ00pVw,2022-10-14T11:35:35.446209126Z,2022-08-12T05:58:33.730768664Z,Emergency Exit,,"{""type"":""Point""_COMMA_""coordinates"":[9.00956608420222_COMMA_50.72049851782543]}",,,DarkGreen,Floor,Ts93sGSfJO8vBiHXzqEBcA,smart-factory-0,,,,Exit,"smart-factory-0,security,emergency exit",,,,,,Trapezoid,"BuildingId:IWq_P9xkSdaR4nEpIRjyNA,FloorId:Ts93sGSfJO8vBiHXzqEBcA,FloorLevel:0.0,ObjectType:POI,Creator:7uWsANxR2P6avQyqQ00pVw:Philipp Stelzer"
